"","Product.Name","Rating","Reviews"
"390085","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Excellent works very well in Venezuela Movistar"
"390086","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Oh this phone is great. I love SONY!! Sleek design and very good."
"390087","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",1,"This phone has mostly just caused me problems. Sim cards won't work, pictures won't store, wifi is spotty. Just a headache."
"390088","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"all fine"
"390089","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Product received super fast and as described."
"390090","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",4,"Excelent"
"390091","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Love it"
"390092","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",1,"Overheating problems since the first days. I hate this phone"
"390093","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Really good for the price. I have had the phone for about 2 months.I'll get to the two things I don't like1) No Wireless charging... can't really complain but the flagship phones have it. For the price this is no big deal but I miss it.2) Camera is ok. Its not great. If you buy a phone for casual photos you'll be fine... if the camera is biggest deal ever for you then you may be disappointed."
"390094","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"This is a sweet phone. They make the phone look really classy like Sonys higher end models. The insides are quality components that should perform better, but comparison tests show that it is a bit slower than similar hardware. Attribute that to the 'pretty'sony software/theme. Testers go out of their way to really torture this phone on youtube (see xperia m4 aqua nutella, knife, waterproof) and this ip68 rated phone does really well. I love this phone and am considering their tablet now. Water And dust proof, beautiful design, memory slot. What more to ask for? Laugh at those fools that spend nearly a grand on these 'smart phones', and then end up getting it wet or shattering it. No nense in spending that especially when you will replace them in a year or two. Thats just being a dumb user and giving money away to the company so the can build a spaceship campus. Battery life is impressive: with everything on (broadband data, wifi, bluetooth) and normal use (texting, phone, some surfing) it can go 3.5 to 4 days between full charge. The full charging itself is very fast, i say under 2hrs. This is all without Sonys battery saving modes! I'm testing the two battery saving modes now. Incredible phone, and looks very nice. Buy this phone for 2-3 hundred, spend another 15 on nice rubber case and glass screen protector. This phone looks and feels amazing in its protection, not clumsy and goofy like those samsungs and apples. Yes, get this phone and you will have a smart phone with a smart user, instead of blowing a grand on some ARM PoS that can barely compute."
"390095","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",4,"Ok. Overall. The delivery was delayed by a week. User experience is excellent with the price."
"390096","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Very Good Smartphone! Im happy with this cellphone is very fast"
"390097","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",1,"Bought this phone on September 7 2015 and my screen was damaged I did not drop the phone or anything I turned it on and the screen looks dim from the bottom and lightly dimmmed on top and the screen looks blurry didn't even last a whole two months."
"390098","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Great!"
"390099","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",1,"The microphone dont work, a shame !!!"
"390100","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",4,"So I just got the phone today and I'll leave another review in a few weeks. So far it's nice. The touch response is great, the resolution is great, the camera isn't bad if you manually adjust it, but the shutter is slow and having to change the settings often could be a drag. The only thing that scared me is that I've felt a couple momentary lags and it's the first day, but I was installing a bunch of apps, so we'll see. It's just my opinion, but I like the UI. I really hope I can enable voice to text. I bought the phone at $200,so it was definitely worth the price. The port covers are awesome, much better than those on the first z. My wife had the moto g 3rd Gen, so I'll leave a comparison soon."
"390101","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",4,"great phone easy to use, the only disadvantage I found is that it heats rapidlyboth the frontal and back cameras have a very good resolution"
"390102","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",3,"I cannot figure out how to use it."
"390103","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",1,"Poor packaging. The phone that was sent to me does not have us warranty. Amazon cheated me on this. I tried to register on Sony support site. It says that this phone is not meant for US and does not recognize it's IMEI and says no warranty. Battery drains fast. Back Camera takes awful pictures. Did not expect that from Sony. Not sure if I got new one or refurbished crap. Feeling cheated."
"390104","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Best phone I have ever owned and clearly one of the top ten Android phones ever made."
"390105","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"Excellent phone does everything as advertised. I'm very happy. For the money you would be hard pressed to find a phone with similar features."
"390106","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",5,"This is my first mid grade Smart Phone, and I love it so far!"
"390107","Sony Xperia M4 Aqua 16GB GSM/LTE Unlocked Cell Phone - Black (U.S. Warranty)",1,"So after long deliberation about my first smartphone, I chose the Sony Xperia M4 Aqua. I have had Sony Ericsson phones before that were very sturdy so I was hoping for something similar. My husband trusted my judgement, and also needed a new phone, so we ended up ordering two. We've had them for seven weeks now;Frankly, I am very disappointed. If I have one word to describe this phone, it would be: slow. I did not install that much apps or anything, but when switching on the phone, it just takes a long time. Also, when opening social media apps like whatsapp or facebook, it just keeps switching off and on while you are typing, extremely annoying. Taking a picture of something that is not a still object, is practically impossible. It takes 3-4 sec to take the shot, which is a very very long time. So you end up always missing that one moment. And when you take the picture, after a few seconds you see a frame being 'saved' but this is not the picture you end up with. So blurry pictures are now a big part of my library, unfortunately.Even worse with the video recording - without any sign that something is wrong, they can end up completely black. I was taping two of our friends saying 'I do' at their wedding, and afterwards it turned out there was absolutely nothing on the tape (you did see that something was taped though, and I could 'play' it, but as said, it is completely black). Next video I tried turned out fine - no idea why. But again, I missed the big moment because of the phone.When someone calls and you just touch the screen somewhere to pick up the phone, you are disconnected most of the times.My husband's phone stopped working after five weeks of light use - microphone did not work in 4 out of 5 times. He had to ship it to be looked at and has to miss his phone 15 business days without any replacement. This is completely unacceptable for a brand new phone! He should just get a new one, if you ask me.Also, be careful when placing the phone in your pocket, because the back tends to become really, really hot- almost too hot to touch at one point. Can not be healthy to walk around with, close to your body.And the last thing I do not like is the fact that it is too big for my hands, but that's just because I have rather small hands.What do I like -- I like the design- I like the fact that it's water proof, however did not put this to the test yet- I like the the ringtones- I definitely like the battery life (two days easily), takes at least 6 hours to recharge though.But I would not recommend it to anyone.UPDATE: in looking for a solution for the videos always turning out black - I found that this is an issue that is often reported and well know to Sony. Their only solution is to restart the phone. Then 1 or 2 videos can turn out OK."
